"",".id","year","scenario","qimd","friendly_name","baseline","serial_ensemble","parallel_ensemble","parallel_ensemble_wt","init_year","cancel_program","annual_coverage","annual_coverage_cost","annual_uptake","annual_uptake_cost","antihtn_px","statin_px","prescription_target","lifestyle_target","lifestyle_target_cost","cpp_chd","dpp_chd","cpp_stroke","dpp_stroke","dpp_other","net_utility","net_cost","sei","rei","cpp_t2dm","cpp_af","cpp_lc","cpp_chd_cml","cpp_stroke_cml","cpp_t2dm_cml","cpp_af_cml","cpp_lc_cml","dpp_chd_cml","dpp_stroke_cml","dpp_other_cml","net_utility_cml","net_cost_cml","nmb_cml"
"1008",1,2027,"sc2","3","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,1,-1,-2,0,0,0.370940052559908,5076.34440297426,-119.937284177763,4.52283029325533e-05,0.5,-1,0.1,32,0,16,0,3,6,-5,-9,17.4508324527437,51587.7296973154,297428.919357558
"1009",1,2027,"sc2","4","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,4,-1,-2,0,0,1.04202579532793,-17344.1164751542,-61.8831782023585,-6.45744173978276e-05,2,-1,0.4,6,2,3,1,1,-1,7,5,2.17971759779373,23681.1373503467,19913.2146055278
"1010",1,2027,"sc2","5","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,-3,1,-2,0,-4,0.994722492106411,-12029.4740242383,-151.145437241183,2.88986190476124e-05,-1.5,-1,-0.3,-5,-7,-2,-4,-1,2,-3,-8,5.59097957953951,47527.7960008862,64291.7955899041
"1011",2,2027,"sc1","1","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,5,-1,2,0,-2,0.0319202791672238,17797.191651396,38.8406176441199,-3.02486341870625e-05,2.5,1,0.5,42,14,21,7,4,12,12,-9,13.1037966058868,282516.857197585,-20440.9250798485
"1012",2,2027,"sc1","2","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,-3,-1,0,1,1,0.943632027784299,11602.5306376345,74.3921998544255,-1.95824061838305e-05,-1.5,0,-0.3,16,17,8,8,2,-2,2,1,1.36663203610845,126391.966896804,-99059.3261746353
"1013",2,2027,"sc1","3","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,0,3,0,0,1,3.77537726609755,7353.39565151035,125.263320226687,4.94340930080243e-06,0,0,0,0,6,0,3,0,0,1,-4,16.042201319839,88077.9073436505,232766.119053129
"1014",2,2027,"sc1","4","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,-1,0,0,0,-2,-2.13752829197439,-8278.94915403523,182.021006628897,-4.80533861914731e-05,-0.5,0,-0.1,5,3,2,2,0,0,4,7,5.5935561791125,89560.1717126844,22310.9518695656
"1015",2,2027,"sc1","5","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,3,0,-1,3,-2,-1.66908851615839,12510.1920612062,-103.699074977594,-3.1586225676302e-06,1.5,-0.5,0.3,9,1,4,0,1,-6,5,5,10.0206033251359,49630.6300296891,150781.436473029
"1016",2,2027,"sc2","1","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,3,2,6,1,2,-1.559120122925,30399.8618263901,209.204195510962,-3.39461630731989e-06,1.5,3,0.3,43,19,22,10,4,3,3,-3,17.2627369629224,392500.15280983,-47245.4135513816
"1017",2,2027,"sc2","2","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,2,-2,-1,-1,-1,1.53447823093073,12275.8829173138,141.035179770823,0.000179586781320114,1,-0.5,0.2,2,9,1,4,0,3,-5,-16,8.36047008701399,112583.008942378,54626.3927979014
"1018",2,2027,"sc2","3","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,0,0,-1,-1,-1,-1.38741850822611,-4498.5206090229,-163.997988954272,6.06972394450454e-05,0,-0.5,0,11,6,6,3,1,-1,-5,1,7.58837868328445,8089.21346400273,143678.360201686
"1019",2,2027,"sc2","4","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,4,0,3,-2,2,0.656563483365787,12449.9206049155,171.771514748135,6.72514565107257e-07,2,1.5,0.4,17,3,8,2,2,7,1,1,2.82039060225975,-23684.8236704297,80092.6357156248
"1020",2,2027,"sc2","5","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,0,3,2,-1,0,-0.784958411229715,2994.7703996332,-24.7257737408427,-5.56962176673201e-05,0,1,0,2,-2,1,-1,0,3,4,-3,-4.35600530761845,-40547.8798140988,-46572.2263382703
"1021",3,2027,"sc1","1","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,2,-1,3,-1,-3,4.39062555817607,-3237.00391307514,75.1130241883071,1.4809751352064e-05,1,1.5,0.2,40,12,20,6,4,-2,-6,-8,12.384491187568,384919.717170371,-137229.89341901
"1022",3,2027,"sc1","2","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,4,1,1,0,1,2.50556346323325,5027.61827034558,-33.94632994804,3.78631157050809e-05,2,0.5,0.4,14,2,7,1,1,5,4,0,19.9454506277556,106648.343571176,292260.668983936
"1023",3,2027,"sc1","3","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,8,0,-1,0,-3,-0.218043653857145,4057.93079454915,-205.355096247362,2.710556169131e-05,4,-0.5,0.8,11,11,6,6,1,-1,-4,1,6.83990920333175,-142044.794863839,278842.978930474
"1024",3,2027,"sc1","4","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,1,-1,1,-2,0,-0.462387425594372,8623.32417978125,-94.0000025453784,1.13997916725722e-06,0.5,0.5,0.1,23,11,12,6,2,-1,1,13,-2.85848558385115,61107.484056838,-118277.195733861
"1025",3,2027,"sc1","5","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,2,0,-2,0,1,2.76458465254876,824.796780171774,184.911713606351,5.31107260814816e-05,1,-1,0.2,12,7,6,4,1,-2,-4,-6,8.72743704176437,45510.7916119914,129037.949223296
"1026",3,2027,"sc2","1","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,8,-2,0,0,2,-0.832057348005257,42664.2405642935,345.203889940805,-0.000161113690825983,4,0,0.8,28,12,14,6,3,-3,-2,1,11.7106944218052,293902.112395392,-59688.2239592878
"1027",3,2027,"sc2","2","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,-1,3,3,0,-2,-0.921457738162346,14079.3614925288,9.1997126349167,-0.000114174476154215,-0.5,1.5,-0.1,21,6,10,3,2,2,-7,12,11.9361084113836,133283.16509307,105439.003134602
"1028",3,2027,"sc2","3","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,-1,1,0,-1,0,-0.742170496526255,-1802.11521226291,-76.45285286432,0.000137563690217696,-0.5,0,-0.1,2,4,1,2,0,5,0,-11,7.79604553545855,37799.8865983798,118121.024110791
"1029",3,2027,"sc2","4","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,2,0,-1,-2,0,3.0224878749107,-19690.5166197879,91.8781094693037,2.98754969084279e-05,1,-0.5,0.2,0,8,0,4,0,2,1,-3,13.9611343727787,65720.6683620234,213502.019093551
"1030",3,2027,"sc2","5","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,0,1,3,-1,-1,1.94892572151671,-20491.5069955838,-96.6630925648086,7.68835981199111e-05,0,1.5,0,5,2,2,1,0,-4,4,0,14.6181045067142,41665.0719564961,250697.018177788
"1031",4,2027,"sc1","1","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,4,-1,-1,-1,3,3.98862345282988,-1323.28256506033,31.3895550801978,5.88796828495933e-05,2,-0.5,0.4,30,21,15,10,3,-1,-3,9,11.7973927845892,304273.098245077,-68325.2425532928
"1032",4,2027,"sc1","2","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,4,0,2,-1,-2,3.10126426182092,-21616.9611447599,98.6163375562865,7.36355235672547e-05,2,1,0.4,18,12,9,6,2,4,-3,4,1.34738587931995,19672.1665711486,7275.55101525048
"1033",4,2027,"sc1","3","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,6,-2,0,-1,-3,-0.87513669300826,-5456.27859607345,-70.2237306012933,6.5457907789772e-05,3,0,0.6,28,-1,14,0,3,1,3,-1,2.52458595856015,-24108.4059949571,74600.1251661601
"1034",4,2027,"sc1","4","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,4,-1,-2,-1,-1,2.56219405413672,5574.75834317777,166.508649957461,7.49126849143439e-05,2,-1,0.4,6,6,3,3,1,5,-5,-5,6.36157198731372,125367.072058573,1864.36768770154
"1035",4,2027,"sc1","5","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,0,-1,-2,0,-3,0.198661065402165,-13006.1667127206,-134.715346355748,3.16335660885714e-05,0,-1,0,0,-8,0,-4,0,6,-8,1,6.37314762911402,-4902.8022678669,132365.754850147
"1036",4,2027,"sc2","1","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,5,-1,1,-1,2,0.905539517725091,7788.69876680335,241.799991599397,-2.68533522128484e-05,2.5,0.5,0.5,37,15,18,8,4,-4,-2,4,20.6463174402514,428772.751144378,-15846.4023393503
"1037",4,2027,"sc2","2","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,2,1,-2,0,2,-1.59120173068913,8842.61010763874,42.01356519575,3.85768537653882e-06,1,-1,0.2,22,-1,11,0,2,1,-5,-3,17.45127494196,119077.91105981,229947.587779391
"1038",4,2027,"sc2","3","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,4,1,1,2,1,1.72632689836966,-23090.604364348,175.178994983075,-0.00013845672275435,2,0.5,0.4,27,-1,14,0,3,3,9,-5,2.46107690113927,22777.7942556474,26443.743767138
"1039",4,2027,"sc2","4","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,-3,6,0,1,-1,1.24499067706225,-10934.7415154146,61.2838909058905,0.000167461103946273,-1.5,0,-0.3,6,5,3,2,1,-1,3,-2,-1.3330746366973,13145.6817353253,-39807.1744692714
"1040",4,2027,"sc2","5","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,0,0,-1,1,-3,-0.202329284206774,11119.8531827526,-41.7401834423043,-0.000139649149220717,0,-0.5,0,5,6,2,3,0,-5,2,3,-5.52266256600739,81814.6780005612,-192267.929320709
"1041",5,2027,"sc1","1","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,10,-1,1,-1,-2,0.637343130338002,9657.8247003854,243.598328403028,4.16119889096142e-05,5,0.5,1,57,13,28,6,6,1,6,-4,11.855607489156,390240.032005694,-153127.882222573
"1042",5,2027,"sc1","2","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,0,-1,-1,1,0,-1.59314148060435,-17772.1681587616,-27.0428171975342,2.51275526464839e-05,0,-0.5,0,17,7,8,4,2,-5,1,8,-1.35159154704926,76443.5990561451,-103475.42999713
"1043",5,2027,"sc1","3","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,2,-1,-1,0,0,4.09684844979436,-22283.4863513211,-101.569512473328,7.50180099655535e-05,1,-0.5,0.2,4,13,2,6,0,1,-8,-1,18.5931267459951,72229.4213826257,299633.113537277
"1044",5,2027,"sc1","4","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,4,2,0,0,-1,4.32610843113222,9498.04785047498,-43.9605651278499,-2.29687682397872e-05,2,0,0.4,24,0,12,0,2,3,4,-4,11.2607795286928,-22228.7004012629,247444.290975119
"1045",5,2027,"sc1","5","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,4,2,4,-1,1,3.27333569781624,5761.55356551951,-6.05235523748888,0.000147280092382111,2,2,0.4,13,6,6,3,1,-1,-7,-4,12.5055002105498,-5972.10168439013,256082.105895386
"1046",5,2027,"sc2","1","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,2,0,2,2,2,3.91633993455518,20841.3091975494,-58.4252936490964,-2.4377050445767e-05,1,1,0.2,31,25,16,12,3,-4,4,6,17.9213090399369,303445.470527857,54980.7102708807
"1047",5,2027,"sc2","2","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,-3,-2,-1,0,0,1.59364376216388,-7029.24510330909,99.2657669908851,-3.15370908120503e-05,-1.5,-0.5,-0.3,16,4,8,2,2,-12,5,6,-2.41866242042187,61793.667303756,-110166.915712193
"1048",5,2027,"sc2","3","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,5,-2,-2,2,1,-0.176400351794754,-5688.75314671784,175.492859090686,-3.8818568084917e-05,2.5,-1,0.5,21,0,10,0,2,2,6,-2,11.0281893090247,58648.821056177,161914.965124317
"1049",5,2027,"sc2","4","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,-1,3,-1,2,-2,-0.120257954460459,-3185.90214455348,92.2047506292287,9.87946022042012e-05,-0.5,-0.5,-0.1,12,-4,6,-2,1,-1,8,-5,1.34261934075832,55394.4264061046,-28542.0395909381
"1050",5,2027,"sc2","5","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,2,0,0,-1,-2,1.01835998738892,-31605.4719417515,181.342621830343,-0.000191275410555442,1,0,0.2,0,5,0,2,0,-2,-10,3,2.58470850549405,-70244.4738998887,121938.64400977
"1051",6,2027,"sc1","1","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,1,0,-2,2,-1,-1.09067786804073,14125.5772354787,-1.7384481128889,-4.68941782239416e-05,0.5,-1,0.1,27,16,14,8,3,-3,1,4,4.90964956921656,336118.086216854,-237925.094832523
"1052",6,2027,"sc1","2","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,-1,1,4,0,-4,3.79033683152418,14198.733406886,-46.9145542988695,-5.02674489951968e-05,-0.5,2,-0.1,-4,4,-2,2,0,1,-3,0,13.3178703625022,101738.409718181,164618.997531863
"1053",6,2027,"sc1","3","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,3,1,-2,3,0,0.265406739354273,9221.837253198,54.4711781801036,-1.33366318188643e-05,1.5,-1,0.3,17,6,8,3,2,0,5,7,11.5098296612363,92704.414408133,137492.178816593
"1054",6,2027,"sc1","4","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,3,0,2,-1,3,1.67440283488618,9602.64392822112,389.085441369062,-3.42507310550179e-05,1.5,1,0.3,11,4,6,2,1,2,-3,8,23.1201224784307,65193.4482837099,397209.001284905
"1055",6,2027,"sc1","5","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,-1,2,1,-1,-1,-2.4884336099193,-8473.9220329908,551.648463054802,1.04861173099772e-05,-0.5,0.5,-0.1,-4,-3,-2,-2,0,2,-5,-6,-1.33126924713696,-99206.0272191454,72580.6422764062
"1056",6,2027,"sc2","1","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,4,0,1,-1,0,0.414358765006839,14870.3024019661,26.8401755111314,-1.58503227580303e-05,2,0.5,0.4,34,19,17,10,3,-1,-1,-8,16.1350517963351,298592.635573233,24108.4003534679
"1057",6,2027,"sc2","2","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,6,-2,3,4,1,0.416055871898328,12189.3118303043,38.3010837772346,8.6735099838051e-06,3,1.5,0.6,16,9,8,4,2,-11,13,4,4.20354275345363,112688.584366586,-28617.7292975133
"1058",6,2027,"sc2","3","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,2,1,3,0,-5,-0.0529205744758945,-37267.1939864375,343.614085681311,-5.3812412159873e-05,1,1.5,0.2,23,10,12,5,2,-4,-5,5,12.5983172632099,-41852.4906619659,293818.835926163
"1059",6,2027,"sc2","4","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,-1,2,2,0,3,-1.10782114542967,-293.861399855259,-11.4565881474977,-7.42482022051445e-05,-0.5,1,-0.1,3,-5,2,-2,0,4,4,9,8.32785399545114,63047.0911606055,103509.988748417
"1060",6,2027,"sc2","5","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,1,0,-1,1,0,1.80483586418072,530.677040645936,-124.230973265651,-4.9081600230502e-05,0.5,-0.5,0.1,13,5,6,2,1,-7,1,-1,8.80778225416473,-32499.547610207,208655.192693502
"1061",7,2027,"sc1","1","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,8,7,0,0,-2,-0.520895673774796,30104.6787773443,180.418145275538,-9.13065270358448e-05,4,0,0.8,41,26,20,13,4,2,10,-5,2.54364248415328,274437.318962828,-223564.469279763
"1062",7,2027,"sc1","2","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,1,-2,0,0,-1,-0.108208023216397,6975.13736517644,52.0069103776182,0.000101618055854861,0.5,0,0.1,13,17,6,8,1,1,-1,5,19.2932892516678,-115777.781884501,501643.566917857
"1063",7,2027,"sc1","3","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,1,-2,1,0,-4,0.222783059932697,-13422.012241614,114.526462450352,-7.21379780862659e-05,0.5,0.5,0.1,21,-2,10,-1,2,-7,-4,-3,18.1950384556248,-120681.914803793,484582.683916289
"1064",7,2027,"sc1","4","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,4,4,2,-2,1,0.256356381726037,-26762.7959694559,-43.429666157063,0.000207684474778077,2,1,0.4,9,11,4,6,1,-1,2,7,3.85000035704177,32796.3325742769,44203.6745665585
"1065",7,2027,"sc1","5","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,1,-2,-2,-1,-3,0.768413586260584,-15554.5590918198,-73.039150256641,0.00010778374316092,0.5,-1,0.1,3,2,2,1,0,-3,6,7,7.00586497325174,52539.6999036316,87577.5995614031
"1066",7,2027,"sc2","1","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,7,-2,2,1,-4,0.983605604841597,31082.2857477752,88.2676117034558,1.67983530104983e-05,3.5,1,0.7,31,8,16,4,3,2,4,-6,7.61584409007981,166962.517017737,-14645.6352161411
"1067",7,2027,"sc2","2","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,0,-1,1,0,3,1.33307425934664,22610.164590062,23.0774600369834,0.000113713861307367,0,0.5,0,15,9,8,4,2,1,0,9,1.77684659039545,128272.667257883,-92735.7354499738
"1068",7,2027,"sc2","3","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,2,0,1,-1,2,3.58230773765158,6652.48168880267,255.51124079173,1.63611999808572e-05,1,0.5,0.2,8,5,4,2,1,1,0,-1,10.0536126899558,50787.2155357375,150285.038263378
"1069",7,2027,"sc2","4","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,-1,1,-1,0,-2,-0.144319164417152,-11406.4983208245,-32.1612579423344,7.143757839034e-05,-0.5,-0.5,-0.1,1,5,0,2,0,-7,1,-10,5.59239912782976,53249.2350241589,58598.7475324363
"1070",7,2027,"sc2","5","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,1,0,0,-1,0,0.440098575374465,-9476.79734972126,184.379496887701,1.0917064010424e-05,0.5,0,0.1,4,1,2,0,0,-4,4,-2,20.6471073184991,12206.5104209482,400735.635949034
"1071",8,2027,"sc1","1","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,6,2,1,-1,-1,-0.911644761612691,22485.6537039891,28.851879311592,-5.06111039293377e-06,3,0.5,0.6,28,11,14,6,3,-3,-1,0,7.49783394093677,341195.6014301,-191238.922611365
"1072",8,2027,"sc1","2","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,3,-2,4,-1,0,-0.406668454406296,12235.0627099666,-104.427883423548,-0.000175944617792835,1.5,2,0.3,6,3,3,2,1,-3,3,-16,8.33860559039955,8683.98765221152,158088.124155779
"1073",8,2027,"sc1","3","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,0,-1,-1,2,-2,0.0728169444068149,17005.0904255953,-55.5181012972015,-0.000287959735757811,0,-0.5,0,-2,2,-1,1,0,0,3,-3,8.72534813143215,42561.3475531767,131945.615075466
"1074",8,2027,"sc1","4","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,3,0,0,-2,-3,-0.327379138153934,15855.9953238959,118.988478079873,-0.000391125087384608,1.5,0,0.3,15,5,8,2,2,-8,1,-1,6.62502030116238,47061.1902883166,85439.215734931
"1075",8,2027,"sc1","5","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,4,-1,0,3,0,1.57295995857096,7312.66872497341,127.865153120945,-8.6361029513799e-06,2,0,0.4,-4,-2,-2,-1,0,-3,2,13,18.3304673366897,47096.4512638773,319512.895469916
"1076",8,2027,"sc2","1","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,4,0,0,1,-4,-1.47144214565269,42797.8809988315,63.0713556881393,0.000126062253636716,2,0,0.4,35,17,18,8,4,3,4,-9,8.45249220356491,365062.512853594,-196012.668782295
"1077",8,2027,"sc2","2","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,3,0,-1,0,1,0.773446620825917,-2341.4511982634,90.9387073698232,0.000127177418892929,1.5,-0.5,0.3,18,9,9,4,2,3,1,6,3.37524861559336,127232.800933273,-59727.828621406
"1078",8,2027,"sc2","3","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,1,-1,-2,-2,-1,3.39162837798584,8905.11774110431,-37.9836829070624,1.67853935014895e-05,0.5,-1,0.1,24,-9,12,-4,2,-1,-7,-5,2.92778010973346,31244.0045273874,27311.5976672819
"1079",8,2027,"sc2","4","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,0,1,0,-2,-2,-1.21540795291808,7119.44552174878,89.1146553076025,4.41505898304886e-05,0,0,0,4,-2,2,-1,0,2,2,-10,-4.31542731582769,11445.0183305572,-97753.564647111
"1080",8,2027,"sc2","5","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,3,1,-1,0,-2,2.28052178416433,-883.536682626768,-27.6849334391712,1.97111303350804e-05,1.5,-0.5,0.3,-5,2,-2,1,0,-3,4,-7,-1.46138958714467,4650.01438457092,-33877.8061274644
"1081",9,2027,"sc1","1","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,3,0,1,0,-3,2.69075130654927,6989.44090737347,134.306754759052,-0.000105001529631995,1.5,0.5,0.3,42,33,21,16,4,3,15,-1,19.4910056658975,338375.423158361,51444.6901595889
"1082",9,2027,"sc1","2","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,2,0,0,0,0,4.47753201661187,2908.36398870463,168.808620840463,-0.000130882741801601,1,0,0.2,0,11,0,6,0,0,-3,3,16.5819557011015,151939.63953025,179699.47449178
"1083",9,2027,"sc1","3","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,4,1,1,-1,1,1.72803698899895,6894.03835559343,-17.0290633813977,-3.97127939900307e-06,2,0.5,0.4,4,2,2,1,0,-2,-5,-7,9.39901008273399,69555.6960208241,118424.505633856
"1084",9,2027,"sc1","4","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,3,3,-1,0,3,-0.416119952038127,1205.36535761978,97.0478828417369,0.000174622429509841,1.5,-0.5,0.3,20,3,10,2,2,11,4,2,16.8082903715733,77529.2161921519,258636.591239313
"1085",9,2027,"sc1","5","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,-3,0,2,-1,1,-0.125163644600578,13959.1143320516,73.8068568010772,-0.000365621385749811,-1.5,1,-0.3,-13,-1,-6,0,-1,-3,-8,-18,2.32193293483032,51307.7291248932,-4869.07042828677
